829557,zBG5Mg29NH9xxpWMMG7BIvKwYhL.jpg,"10749,18","Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",144,7qU0SOVcQ8BTJLodcAlulUAG16C.jpg,2022-04-27,365 Days: This Day,2.93,1340,2024-04-13 00:00:00,en,111,Released,2024-04-13 00:00:00,"160, 413, 173, 361, 233"
829560,luN8SoFuDxxXitmFItkL435BSzk.jpg,"10749,18",Laura and Massimo's relationship hangs in the balance as they try to overcome trust issues while a tenacious Nacho works to push them apart.,127,6FsGeIp7heHm5eh4tIxTzHIRxmt.jpg,2022-08-19,The Next 365 Days,3.23,955,2024-04-13 00:00:00,en,112,Released,2024-04-13 00:00:00,"152, 300, 274, 73, 156"
833326,6tCTR5Gr91Kocrt0goLrpFs1tqh.jpg,"18,35","Cassandre, 26, is a flight attendant for a low-cost airline. Based in Lanzarote, she’s always willing to take on extra hours and carries out her duties with robotic efficiency. On the side, she just goes with the flow and floats between Tinder, parties and lazy days. When she suddenly gets dismissed, she is forced to return home.",130,wLZ5jijVpOxHuBLmsICKLXwlldu.jpg,2022-03-02,Zero Fucks Given,3.21,370,2024-04-13 00:00:00,en,116,Released,2024-04-13 00:00:00,"114, 49, 91, 32, 84"
837335,39bnNb5vty4Iy1koPcJMY625ga9.jpg,"12,10749,35,18,14","Just out of jail and still searching for his late beloved Beniamina, crumpled English archaeologist Arthur reconnects with his wayward crew of tombaroli accomplices – a happy-go-lucky collective of itinerant grave-robbers who survive by looting Etruscan tombs and fencing the ancient treasures they dig up. Arthur isn’t interested in the artefacts, though; he’s seeking a legendary door to the underworld, and to Beniamina.",85,lDaUha09CumsoSAt9MIRbS9WBNH.jpg,2023-10-12,La Chimera,3.77,182,2024-04-13 00:00:00,en,133,Released,2024-04-13 00:00:00,"109, 21, 2, 1, 49"
838209,aINel9503ompOlGKn4sIVMg09Un.jpg,"9648,27,53","After tracing the origin of a disturbing supernatural affliction to a wealthy family's ancestral gravesite, a team of paranormal experts relocates the remains—and soon discovers what happens to those who dare to mess with the wrong grave.",240,pQYHouPsDw32FhDLr7E3jmw0WTk.jpg,2024-02-22,Exhuma,3.88,36,2024-04-13 00:00:00,en,134,Released,2024-04-13 00:00:00,"20, 6, 3, 0, 7"
838240,hIeEpk2w1dnC9ly9ZJwwbunH2Cx.jpg,"16,35,18,10751","Dog lives in Manhattan and he's tired of being alone. One day he decides to build himself a robot, a companion. Their friendship blossoms, until they become inseparable, to the rhythm of '80s NYC. One summer night, Dog, with great sadness, is forced to abandon Robot at the beach. Will they ever meet again?",208,rUPJfjfNEbANXQrmCQfurOppqrA.jpg,2023-10-20,Robot Dreams,3.93,223,2024-04-13 00:00:00,en,102,Released,2024-04-13 00:00:00,"109, 50, 12, 43, 9"
840326,pBdQ4iorzRV2G38mdS6rzrmUfMA.jpg,"28,10752,12","Deep in the wilderness of Lapland, Aatami Korpi is searching for gold but after he stumbles upon Nazi patrol, a breathtaking and gold-hungry chase through the destroyed and mined Lapland wilderness begins.",81,ygO9lowFMXWymATCrhoQXd6gCEh.jpg,2022-09-09,Sisu,3.74,1846,2024-04-13 00:00:00,en,91,Released,2024-04-13 00:00:00,"793, 458, 21, 470, 104"
840430,A99WMiz0ASpH9coOFrxSEuwTWx0.jpg,"35,18","A curmudgeonly instructor at a New England prep school is forced to remain on campus during Christmas break to babysit the handful of students with nowhere to go. Eventually, he forms an unlikely bond with one of them — a damaged, brainy troublemaker — and with the school’s head cook, who has just lost a son in Vietnam.",76,VHSzNBTwxV8vh7wylo7O9CLdac.jpg,2023-10-27,The Holdovers,3.87,1086,2024-04-13 00:00:00,en,133,Released,2024-04-13 00:00:00,"620, 95, 3, 345, 23"
840576,tpcEiFImyhT8rZXZNq7hKylXk2M.jpg,"35,80","VINCENT, a struggling art-thief and failed artist, stole Malewitsch’s legendary abstract painting the „Black Square”. The sale and handover to a Russian Oligarch and his designated art expert MARTHA is set to take place on a cruise ship. When Vincent and his younger partner NILS realise that their principal accomplice will not show-up to provide the boarding tickets and fake ID’s, they desperately overbear two men in order to sneak their way onto the ship. To their horror they quickly learn that their victims are part of the cruise ship’s entertainment act. Desperate not to blow their cover, Vincent and Nils take on their roles as David Bowie and Elvis Presley doubles with varying degrees of success. Despite his best efforts, Vincent’s talents hardly convince the passengers and it does not take long until various crew members discover their true identities and the value of their loot. A wild goose chase for the “Black Square” breaks loose in the belly of the cruise ship…",136,fLFmh6XnixgpzGd08xkmbL9XFRj.jpg,2021-11-25,The Black Square,2.5,14,2024-04-13 00:00:00,en,105,Released,2024-04-13 00:00:00,"2, 3, 2, 0, 7"
840889,shS6buEDnEDoHTdLbGzCoDIZ9ur.jpg,27,"Ella Blake, a stop-motion animator struggling to control her demons after the loss of her overbearing mother, embarks upon the creation of a film that becomes the battleground for her sanity. As Ella’s mind starts to fracture, the characters in her project take on a life of their own.",196,kWzWZEctPcZ0dATbtcYy6lIJgGj.jpg,2024-02-22,Stopmotion,3.4,45,2024-04-13 00:00:00,en,93,Released,2024-04-13 00:00:00,"5, 24, 0, 16, 0"
842675,94cS0mzODEoNIXFT7nhPcI8V4IJ.jpg,878,"Humans built huge engines on the surface of the earth to find a new home. But the road to the universe is perilous. In order to save earth, young people once again have to step forward to start a race against time for life and death.",81,jAZzFYS36UFT0SKhKVmEY7qShal.jpg,2023-01-22,The Wandering Earth II,3.61,464,2024-04-13 00:00:00,en,173,Released,2024-04-13 00:00:00,"134, 169, 20, 128, 13"
843380,15BnuDQ8pYRmLqPZKAk5vIhUu9J.jpg,"37,53,28","In 1897, veteran bounty hunter Max Borlund is deep into Mexico where he encounters professional gambler and outlaw Joe Cribbens — a sworn enemy he sent to prison years before. Max is on a mission to find and return Rachel Kidd, the wife of a wealthy businessman, who as the story is told to Max, has been abducted by Buffalo Soldier Elijah Jones. Max is ultimately faced with a showdown to save honor.",111,1AnXfjxFqMsQmUPSvt9YxUJhfFw.jpg,2022-09-30,Dead for a Dollar,2.93,224,2024-04-13 00:00:00,en,106,Released,2024-04-13 00:00:00,"45, 50, 25, 52, 52"
843527,pk5ibyxRfwhqJSjzjCwlP0hadHE.jpg,"10749,35,10402","While chaperoning her teenage daughter's trip to Coachella, Solène, a 40-year-old single mother, begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet.",70,Y5P4Q3q8nrruZ9aD3wXeJS2Plg.jpg,2024-03-16,The Idea of You,4.5,6,2024-04-13 00:00:00,en,115,Released,2024-04-13 00:00:00,"4, 1, 1, 0, 0"
845111,qnVm19Vu2Sc14LoEj82pmqAYr3p.jpg,"12,28,18","D'Artagnan, on a quest to rescue the abducted Constance, runs into the mysterious Milady de Winter again. The tension between the Catholics and the Protestants finally escalates, as the king declares war — forcing the now four musketeers into battle. But as the war goes on, they are tested physically, mentally and emotionally.",94,rtosxP5sXuoRFPH4sVbMccLIPiV.jpg,2023-12-13,The Three Musketeers: Milady,3.29,255,2024-04-13 00:00:00,en,121,Released,2024-04-13 00:00:00,"28, 119, 17, 80, 11"
845387,9yOe8oOyLw5iTiOUhm0F8I17aw9.jpg,"16,18,10749,14","A factory explosion plunges a small town into a timeless freeze, leaving teenage Masamune and his pals to grapple with a quickly collapsing reality.",64,7kzoPEasqFZGPGHj1imsLtTM20k.jpg,2023-09-15,maboroshi,3.81,65,2024-04-13 00:00:00,en,112,Released,2024-04-13 00:00:00,"27, 17, 12, 0, 9"
845783,8gW4Natej69vekArRDiBm4n6d7l.jpg,"27,53","Following the death of her estranged father, Iris learns she has inherited a run-down, centuries-old pub. She travels to Berlin to identify her father’s body and meet with The Solicitor to discuss the estate. Little does she know, when the deed is signed she will become inextricably tied to an unspeakable entity that resides in the pub’s basement – Baghead – a shape-shifting creature that can transform into the dead.",87,lbOyeiiRYAE6Nm2e7xiNAAaRwZB.jpg,2023-12-28,Baghead,3.07,28,2024-04-13 00:00:00,en,95,Released,2024-04-13 00:00:00,"4, 14, 0, 0, 10"
845861,uBz7ji0Zw3vX99WH31rHFG5X0Az.jpg,"28,18","Based on the true incident of the 2002 terrorist attack in Gujarat's Akshardham temple, the story revolves around the bravery of NSG commandos, who stood up for their country and their people in the worst of times.",65,ckghAN8FuYY2icUyJjVkKXiBrek.jpg,2021-07-09,State of Siege: Temple Attack,3.05,22,2024-04-13 00:00:00,en,106,Released,2024-04-13 00:00:00,"7, 4, 1, 3, 7"
848187,yl2GfeCaPoxChcGyM5p7vYp1CKS.jpg,"28,35,10749",Emma has a wonderful husband and two kids in the suburbs of New Jersey – she also has a secret life as an assassin for hire – a secret that her husband David discovers when the couple decide to spice up their marriage with a little role play.,122,7MhXiTmTl16LwXNPbWCmqxj7UxH.jpg,2024-01-04,Role Play,3.04,433,2024-04-13 00:00:00,en,101,Released,2024-04-13 00:00:00,"95, 76, 94, 87, 81"
848326,sRLC052ieEzkQs9dEtPMfFxYkej.jpg,"878,18,28","When a peaceful colony on the edge of the galaxy finds itself threatened by the armies of the tyrannical Regent Balisarius, they dispatch Kora, a young woman with a mysterious past, to seek out warriors from neighboring planets to help them take a stand.",167,ui4DrH1cKk2vkHshcUcGt2lKxCm.jpg,2023-12-15,Rebel Moon - Part One: A Child of Fire,3.2,1628,2024-04-13 00:00:00,en,134,Released,2024-04-13 00:00:00,"346, 381, 258, 538, 105"
848538,xvk5AhfhgQcTuaCQyq3XqAnhEma.jpg,"28,12,35","When the plots of reclusive author Elly Conway's fictional espionage novels begin to mirror the covert actions of a real-life spy organization, quiet evenings at home become a thing of the past. Accompanied by her cat Alfie and Aiden, a cat-allergic spy, Elly races across the world to stay one step ahead of the killers as the line between Conway's fictional world and her real one begins to blur.",410,siduVKgOnABO4WH4lOwPQwaGwJp.jpg,2024-01-31,Argylle,3.08,796,2024-04-13 00:00:00,en,139,Released,2024-04-13 00:00:00,"130, 140, 230, 255, 41"
849877,iJ1dODqJlEFgbEhLZCaBffjTRuL.jpg,"10751,12,35","When a baby kangaroo gets accidentally swept up in a jewelry heist, she becomes separated from her mother for the first time in her young life. Alone and frightened, a worldly teenage girl Ella, who also knows the pain of losing her mother, discovers her and nurses Joey back to health. However, when Joey is falsely implicated in the robbery, Ella has to work quickly to reunite her with her mother before shes either captured by the bumbling jewel thieves or taken into custody by a determined detective hot on their trail.",103,q3oSNxmn1yxPQpH37Ccwlijm3Ql.jpg,2021-07-27,Joey and Ella,2.05,17,2024-04-13 00:00:00,en,99,Released,2024-04-13 00:00:00,"3, 2, 0, 0, 12"
850165,z5AUKpMcvF7Grw7JDTgoNzOU6LD.jpg,"18,36","The true story of the inseparable Von Erich brothers, who made history in the intensely competitive world of professional wrestling in the early 1980s. Through tragedy and triumph, under the shadow of their domineering father and coach, the brothers seek larger-than-life immortality on the biggest stage in sports.",95,nfs7DCYhgrEIgxKYbITHTzKsggf.jpg,2023-12-21,The Iron Claw,3.79,414,2024-04-13 00:00:00,en,132,Released,2024-04-13 00:00:00,"167, 97, 46, 104, 0"
851644,rl7Jw8PjhSIjArOlDNv0JQPL1ZV.jpg,"10749,18","Yeon-du asks her best friend Bora to collect all the information she can about Baek Hyun-jin while she is away in the U.S. for heart surgery. Bora decides to get close to Baek's best friend, Pung Woon-ho first. However, Bora's clumsy plan unfolds in an unexpected direction. In 1999, a year before the new century, Bora, who turns seventeen, falls into the fever of first love.",102,od22ftNnyag0TTxcnJhlsu3aLoU.jpg,2022-10-06,20th Century Girl,4.09,599,2024-04-13 00:00:00,en,119,Released,2024-04-13 00:00:00,"344, 107, 53, 47, 48"
851925,G56AzECyTDp63sE7CbJ6AEBKhF.jpg,"37,28","In 1892, the Dalton Gang set out to become the most famous outlaws in America. That dream would become a nightmare.",174,iIKYK9mdapWlJ21YNRGB57WKErK.jpg,2021-03-11,Death Alley,2.7,40,2024-04-13 00:00:00,en,94,Released,2024-04-13 00:00:00,"7, 4, 0, 28, 1"
853812,3wi2r9qvUgoi5aBsE5CPDyUb3K4.jpg,10751,"Twins Essie and Ella are best friends who share a passion for gymnastics. When they are both up for the same event, its causes a divided, and they're faced with the challenge of competing against each other.",106.092,mXxReEcT0VbabttRJKEJPCkzrOG.jpg,2021-07-17,Olympians at Heart,3,1,2024-04-13 00:00:00,en,88,Released,2024-04-13 00:00:00,"0, 0, 1, 0, 0"
854188,xHd6rARprd4woZinkziIntiTSZD.jpg,27,"After her father’s suicide, a young mother investigates what led to his death. But when she is haunted by spirits and unearths an unsolved mystery from 30 years ago, she discovers a dark family history that could prove deadly for her child.",106,99PE8haWB7nLky627wJBsWn2awJ.jpg,2021-12-28,The Kindred,3.22,112,2024-04-13 00:00:00,en,94,Released,2024-04-13 00:00:00,"14, 48, 3, 42, 5"
856289,2C3CdVzINUm5Cm1lrbT2uiRstwX.jpg,"28,14,10752","Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.",916,ccJpK0rqzhQeP7Mrs2uKqObFY4L.jpg,2023-07-20,Creation of the Gods I: Kingdom of Storms,3.42,178,2024-04-13 00:00:00,en,148,Released,2024-04-13 00:00:00,"74, 27, 13, 27, 37"
857655,1tDMeyxEMa2zNMWL8BXvXydKxTX.jpg,18,"Advocates to end homelessness, organize an annual tournament for Homeless people to compete in a series of football matches known as The Homeless World Cup.",198,3Laz0p3Qg47vI2XIalpL2SlNUDI.jpg,2024-03-22,The Beautiful Game,3.29,56,2024-04-13 00:00:00,en,125,Released,2024-04-13 00:00:00,"12, 21, 0, 17, 6"
862557,puUUsAri2UchyJgsbkpO3HZfKiw.jpg,"36,18","The story of Rickey Hill, who overcomes his physical disability and repairs his relationship with his father in a quest to become a major league baseball (MLB) player.",63,gKh28PVUqt1vY2oAdFlauXkDacW.jpg,2023-08-18,The Hill,3.87,160,2024-04-13 00:00:00,en,121,Released,2024-04-13 00:00:00,"86, 10, 32, 21, 11"
864101,8pFUrTykJdIkXpbHZcTKPEpniEf.jpg,"878,18,12,10751","Near future. Lera Arabova is a 15-year-old girl who lives with her family in Vladivostok. Lera's father has been working at the orbiting space station ""Mira"" for many years and has long lost contact with his daughter, turning only into a voice on the phone. After a meteor shower hits the city, Lera has only one chance to save her loved ones and the city from a new disaster. Her father helps her in this - through satellite surveillance systems and the telephone, he uses every opportunity to send a message to his daughter, watching from above from the station her every step.",72,mv2DFhsaLeNgFzNe2G5CJhzbrkt.jpg,2022-12-22,Mira,3.82,172,2024-04-13 00:00:00,en,110,Released,2024-04-13 00:00:00,"87, 22, 13, 45, 5"
866398,4MCKNAc6AbWjEsM2h9Xc29owo4z.jpg,"28,53,18",One man's campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as Beekeepers.,269,A7EByudX0eOzlkQ2FIbogzyazm2.jpg,2024-01-08,The Beekeeper,3.74,1928,2024-04-13 00:00:00,en,105,Released,2024-04-13 00:00:00,"699, 646, 196, 156, 231"
868759,b9UCfDzwiWw7mIFsIQR9ZJUeh7q.jpg,"28,35,10749","Salt-of-the-earth Cole falls head over heels for enigmatic Sadie—but then makes the shocking discovery that she's a secret agent. Before they can decide on a second date, Cole and Sadie are swept away on an international adventure to save the world.",106,liLN69YgoovHVgmlHJ876PKi5Yi.jpg,2023-04-18,Ghosted,3.49,1606,2024-04-13 00:00:00,en,117,Released,2024-04-13 00:00:00,"745, 186, 67, 326, 282"
870404,hIUs8RzKlrzgbWxn2EpWmiTFqCc.jpg,"878,53","After a meteor collides into Earth, a lonely rancher and a lost young girl are on the run from vicious mercenaries.",345,tVMddOS5bi3YPVPgTPlEw0TOWoF.jpg,2021-09-01,Meteor,2.72,90,2024-04-13 00:00:00,en,84,Released,2024-04-13 00:00:00,"22, 12, 10, 10, 36"
872542,i1Lx1Whonfh8awXkYx3bGinK2V8.jpg,"28,53","Harris, a CIA interrogator at an Agency black site, finds himself the target of a rendition operation after being scapegoated for an interrogation gone horribly wrong. As the team tasked to bring Harris in begins to question their orders -- and each other --Olsen, a senior intelligence officer, and his subordinate, Visser, raise the stakes. Now, it's up to Harris and some newfound allies to uncover the truth and turn the tables.",126,qXJFjgcV7ESRHUSxZiBA4PzRMIx.jpg,2022-04-08,Agent Game,2.6,83,2024-04-13 00:00:00,en,90,Released,2024-04-13 00:00:00,"12, 17, 8, 17, 29"
872585,nb3xI8XI3w4pMVZ38VijbsyBqP4.jpg,"18,36",The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,450,8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19,Oppenheimer,4.06,7543,2024-04-13 00:00:00,en,181,Released,2024-04-13 00:00:00,"4250, 744, 1621, 607, 321"
873972,rKmp0vm6PNaFA0g1bzM70eyWJ6I.jpg,28,"As John T. Wrecker continues his task of protecting a group of refugees from a virus, the threat of something new and even more dangerous grows ever closer in the form of monstrous mutants.",832,3UKlVa1CBeQkRksHV5OfFTO52qd.jpg,2021-09-13,Hunters,2.65,17,2024-04-13 00:00:00,en,95,Released,2024-04-13 00:00:00,"2, 3, 3, 5, 4"
875104,Xfn9eDOaZKSz5W3PRoJI928I9c.jpg,"28,12,36,18","When a young Master Ip stops a kidnapping, he ignites a turf war with a ruthless human-trafficking ring. In retaliation, the gang kidnaps one of Ip Man's close friends, forcing him to face the group's brutal boxing champion head-on.",69,A7vhdyGrpPMKXsuFBZzxmave94F.jpg,2021-09-16,Ip Man: The Awakening,3.41,150,2024-04-13 00:00:00,en,76,Released,2024-04-13 00:00:00,"37, 36, 51, 3, 23"
876792,g03h9TULzJZOoXA34Abp5LE7lvt.jpg,"16,14,12","A long-running conspiracy is swirling over a mysterious power wielded by the Queen in Raja, a small country west of Tempest. When a slime who evolved into a Demon Lord named Rimuru Tempest crosses paths with Hiiro, a survivor of the Ogre race, an incredible adventure packed with new characters begins. The power of bonds will be put to the test!",66,xITip9n9uMAUA0TU6niMXU2tbh0.jpg,2022-11-25,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,3.66,360,2024-04-13 00:00:00,en,108,Released,2024-04-13 00:00:00,"146, 72, 39, 79, 24"
877013,fgmq045Ds3srAWmBoRsD8NUM5RO.jpg,"28,10752","Branded a traitor by her countrymen, French national Marie DuJardin is rescued by American soldiers on one condition: to survive, she must lead them to a cache of gold - before the Nazis return to claim it for themselves.",79,wltdRZfeKDux9yKThlGKwjWhUil.jpg,2021-11-05,Hell Hath No Fury,3.25,93,2024-04-13 00:00:00,en,94,Released,2024-04-13 00:00:00,"23, 14, 31, 13, 12"
878508,zRpLBiv0ZH5tXEue5523Owp4FgD.jpg,27,"After observing a hauntingly familiar abnormal CAT scan of a 13 year old girl, radiologist Nina Evanko battles to find the source of the young girl's sleeping disorder. What she discovers is darker and stranger than she could have imagined.",71,hLBY8JBpHLxnLyHX9DzzQoeqpOX.jpg,2021-10-01,While We Sleep,2.85,14,2024-04-13 00:00:00,en,92,Released,2024-04-13 00:00:00,"2, 2, 6, 0, 4"
880100,q6y5cjHFiFBEb7ILYrEllOiC4ww.jpg,"27,18",An author's celebration with friends at a woodland cabin takes a terrifying turn when an airborne virus emerges at the same time supernatural forces target the group.,80,asCLy4s7HYP3zSRlLP4Qgme5L0A.jpg,2023-01-27,Fear,2.73,43,2024-04-13 00:00:00,en,98,Released,2024-04-13 00:00:00,"7, 8, 2, 18, 8"
882569,eTvN54pd83TrSEOz6wbsXEJktCV.jpg,"10752,28,53","During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.",95,kVG8zFFYrpyYLoHChuEeOGAd6Ru.jpg,2023-04-19,Guy Ritchie's The Covenant,3.89,2186,2024-04-13 00:00:00,en,123,Released,2024-04-13 00:00:00,"975, 631, 61, 402, 117"
884605,rRcNmiH55Tz0ugUsDUGmj8Bsa4V.jpg,"35,10749","On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing.",75,4K7gQjD19CDEPd7A9KZwr2D9Nco.jpg,2023-06-15,No Hard Feelings,3.42,2576,2024-04-13 00:00:00,en,104,Released,2024-04-13 00:00:00,"367, 928, 733, 515, 33"
885303,xStFwzqBWDRyUz3BldisuUY7kjW.jpg,"14,12,10770",Time jump to 1939 with teenager Max and his friends as they try to navigate Mussolini's Rome and find Max's missing brother.,206,38N7GRJLu7IWyEdil96YobJ5LWM.jpg,2022-11-21,The Voyagers,2.75,43,2024-04-13 00:00:00,en,108,Released,2024-04-13 00:00:00,"5, 13, 8, 0, 17"
891699,gg4zZoTggZmpAQ32qIrP5dtnkEZ.jpg,"28,12,53","A tormented father witnesses his young son die when caught in a gang's crossfire on Christmas Eve. While recovering from a wound that costs him his voice, he makes vengeance his life's mission and embarks on a punishing training regimen in order to avenge his son's death.",132,nJCP1ZNTPKlZ7S0Kv3gbmuraAT4.jpg,2023-11-30,Silent Night,3.15,557,2024-04-13 00:00:00,en,104,Released,2024-04-13 00:00:00,"132, 147, 22, 184, 72"
893334,xg4BiG7tV6nl8VG9nsSdh3jype.jpg,"12,28","Everyone knows the stories of Robin Hood and Maid Marian, but this the story of what happens next. Out of the shadows, a legend returns to save her people from the tyranny of the disgraced Sheriff of Nottingham. Robin Hood remains at war and Marian must put her own combat skills to the test, creating a new tale that will be heralded throughout the ages.",233,oPXzCV01ysDmnmpJOkiVqaZQ5QR.jpg,2022-05-09,The Adventures of Maid Marian,2,8,2024-04-13 00:00:00,en,82,Released,2024-04-13 00:00:00,"0, 1, 1, 3, 3"
893723,zgQQF04u3OgNBJqClRNby1FPz9s.jpg,"16,10751,28,878,35,18,12","A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups.",206,aTvePCU7exLepwg5hWySjwxojQK.jpg,2023-09-21,PAW Patrol: The Mighty Movie,3.56,372,2024-04-13 00:00:00,en,92,Released,2024-04-13 00:00:00,"130, 86, 72, 30, 54"
897087,zCViszfnUOCJBTCTr9YN1VWvqnn.jpg,"28,35","An ex-special forces operative takes a job to provide security for a journalist as she interviews a dictator, but a military coup breaks out in the middle of the interview, they are forced to escape into the jungle where they must survive.",276,7Bd4EUOqQDKZXA6Od5gkfzRNb0.jpg,2023-10-05,Freelance,3.29,702,2024-04-13 00:00:00,en,108,Released,2024-04-13 00:00:00,"121, 257, 102, 148, 74"
899445,dvNrgldueQciabkYmlCnyhmaPoO.jpg,"27,53,28,9648",A solo trip aboard a yacht takes a terrifying turn when a woman encounters three drug traffickers clinging to the shattered remains of a boat. They soon force her to dive into shark-infested waters to retrieve kilos of cocaine from the sunken wreck.,125,ms1omYCnhnO3eDOI88tfiy6SaoX.jpg,2023-10-18,Deep Fear,2.85,149,2024-04-13 00:00:00,en,84,Released,2024-04-13 00:00:00,"49, 11, 3, 40, 46"
900667,k3wfgR5dRYBtfwisuISJ3H4lgQ0.jpg,"16,12,28,14,10402","Uta — the most beloved singer in the world. Her voice, which she sings with while concealing her true identity, has been described as “otherworldly.” She will appear in public for the first time at a live concert. As the venue fills with all kinds of Uta fans — excited pirates, the Navy watching closely, and the Straw Hats led by Luffy who simply came to enjoy her sonorous performance — the voice that the whole world has been waiting for is about to resound.",79,ogDXuVkO92GcETZfSofXXemw7gb.jpg,2022-08-06,One Piece Film Red,3.64,879,2024-04-13 00:00:00,en,115,Released,2024-04-13 00:00:00,"401, 50, 253, 60, 115"
901362,zMtBbNhROxPf0urHSBoZUnqJEwT.jpg,"16,10751,10402,14,35","When Branch's brother, Floyd, is kidnapped for his musical talents by a pair of nefarious pop-star villains, Branch and Poppy embark on a harrowing and emotional journey to reunite the other brothers and rescue Floyd from a fate even worse than pop-culture obscurity.",194,bkpPTZUdq31UGDovmszsg2CchiI.jpg,2023-10-12,Trolls Band Together,3.65,727,2024-04-13 00:00:00,en,91,Released,2024-04-13 00:00:00,"367, 68, 38, 178, 76"
906126,vdpE5pjJVql5aD6pnzRqlFmgxXf.jpg,"18,36","On October 13, 1972, Uruguayan Air Force Flight 571, chartered to take a rugby team to Chile, crashes into a glacier in the heart of the Andes.",122,2e853FDVSIso600RqAMunPxiZjq.jpg,2023-12-15,Society of the Snow,4.04,2413,2024-04-13 00:00:00,en,144,Released,2024-04-13 00:00:00,"1336, 375, 407, 52, 243"
915935,fGe1ej335XbqN1j9teoDpofpbLX.jpg,"53,9648,80","A woman is suspected of her husband's murder, and their blind son faces a moral dilemma as the sole witness.",162,kQs6keheMwCxJxrzV83VUwFtHkB.jpg,2023-08-23,Anatomy of a Fall,3.82,1704,2024-04-13 00:00:00,en,152,Released,2024-04-13 00:00:00,"668, 512, 79, 439, 6"
916224,4tdV5AeojEdbvn6VpeQrbuDlmzs.jpg,"16,18,12,14","Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",112,oNbCAM3UVJamxRFd5hUt686aqb2.jpg,2022-11-11,Suzume,4,1039,2024-04-13 00:00:00,en,123,Released,2024-04-13 00:00:00,"611, 87, 134, 144, 63"
916735,txDQXJIwxk3wgwYO6qIQnb6gGRY.jpg,"27,53,18,9648",A husband and wife's weekend in a mid-century modern vacation rental turns deadly when the husband discovers the owner is a psychopath with a backyard of buried secrets and designs on his wife.,126,v3twbN3ScvJAHPdvDPXemRU9sC3.jpg,2022-06-17,Mid-Century,2.25,24,2024-04-13 00:00:00,en,105,Released,2024-04-13 00:00:00,"3, 3, 0, 9, 9"
918692,oQ429AcD85ttxvOxAaYpETnAsW0.jpg,"28,10752","Mozambique requests from Russia is being helped in the fight against militants of the ""Islamic State"" and a special group led by a commander with the call sign Granit is coming to the country.",128,zLJn4U2qlWIzlFP5SsyFJUDQjfs.jpg,2021-12-29,Granit,3.45,33,2024-04-13 00:00:00,en,100,Released,2024-04-13 00:00:00,"7, 15, 4, 0, 7"
920081,gvNmnvu13TPAewP54hvCyuHwNwR.jpg,"28,27,878","On a trip to Colombia, a group of college students encounter a fifty-foot boa constrictor, hungry for blood.",96,sAnAMv3eyQiGI1z2k8NsvH0Y6r5.jpg,2021-11-26,Megaboa,3.2,455,2024-04-13 00:00:00,en,100,Released,2024-04-13 00:00:00,"81, 132, 79, 123, 40"
920258,wurJckmxIzn2GrJcPDuNFFy1gWx.jpg,878,Rebirth takes place during the early brutal stages of Dominion Industries. In this story watch Olive and other deviants undergo a series of deadly experiments lead by Laurie Harvey and her team.,65,ofTnrgEwtPILNfjwk0FAx3bfwZ6.jpg,2021-11-02,The Immortal Wars: Rebirth,3.75,29,2024-04-13 00:00:00,en,84,Released,2024-04-13 00:00:00,"9, 10, 7, 0, 3"
924763,vUusbRUPQjU85z3mq9rp2r1GYvf.jpg,"28,53",A fun camping trip turns into a desperate fight for survival after two kids witness a horrific event in the wild. They have to endure the elements and wildlife and they must also find a way to reach civilization before it's too late.,79,uGyZZODYqcYINRPIgaHbMmawQ2I.jpg,2021-04-01,Weekend Warriors,3.8,20,2024-04-13 00:00:00,en,93,Released,2024-04-13 00:00:00,"10, 3, 3, 1, 3"
926378,2Kr5HrVwaAlbL1MwPN9neQwJZEy.jpg,"27,53","Years after a series of random murders took place in 2017, book author Michael Lane suddenly begins receiving haunting calls from the unknown. Instead of focusing on the encore to his successful debut book, he becomes obsessed with this mystery and spirals out of control as he unravels each victim caught in the web of a sadistic killer.",139,ekCbhoFDScMQGtzhrqrphfCfSXN.jpg,2022-01-10,#Unknown,2.29,7,2024-04-13 00:00:00,en,97,Released,2024-04-13 00:00:00,"1, 1, 0, 2, 3"
